Clip ID	Word Number	Original Word	TreeTagger POS	POS	Lemma	Speaker	Start Time	End Time	SRT Line	Language	File ID	Tense	Mood	Number	Person	Gender
OM024_1933_CT_SU2011_VA_04	tt-688	necesitaban	VLfin	Verb	necesitar	>>i	00:00:31	00:00:38	5	Spanish	OM024_1933_CT_SU2011_VA	Imp	Indi	Plural	3rd
OM024_1933_CT_SU2011_VA_04	tt-689	en	PREP	Preposition	en	>>i	00:00:31	00:00:38	5	Spanish	OM024_1933_CT_SU2011_VA				
OM024_1933_CT_SU2011_VA_04	tt-690	sus	PPO	Pronoun	suyo	>>i	00:00:31	00:00:38	5	Spanish	OM024_1933_CT_SU2011_VA			Plural	
OM024_1933_CT_SU2011_VA_04	tt-691	casas	NC	Noun	casa	>>i	00:00:31	00:00:38	5	Spanish	OM024_1933_CT_SU2011_VA			Plural	
OM024_1933_CT_SU2011_VA_04	tt-692	,	CM	Punctuation	,	>>i	00:00:31	00:00:38	5	Spanish	OM024_1933_CT_SU2011_VA				
OM024_1933_CT_SU2011_VA_04	tt-693	ellas	PPX	Pronoun	él	>>i	00:00:31	00:00:38	5	Spanish	OM024_1933_CT_SU2011_VA			Plural	
OM024_1933_CT_SU2011_VA_04	tt-694	le	PPC	Pronoun	él	>>i	00:00:31	00:00:38	5	Spanish	OM024_1933_CT_SU2011_VA			Singular	
OM024_1933_CT_SU2011_VA_04	tt-695	encargaban	VLfin	Verb	<unknown>	>>i	00:00:31	00:00:38	5	Spanish	OM024_1933_CT_SU2011_VA	Imp	Indi	Plural	3rd
OM024_1933_CT_SU2011_VA_04	tt-696	una	ART	Determiner	un	>>i	00:00:31	00:00:38	5	Spanish	OM024_1933_CT_SU2011_VA			Singular	
OM024_1933_CT_SU2011_VA_04	tt-697	ropa	NC	Noun	ropa	>>i	00:00:31	00:00:38	5	Spanish	OM024_1933_CT_SU2011_VA			Singular	
OM024_1933_CT_SU2011_VA_04	tt-698	,	CM	Punctuation	,	>>i	00:00:31	00:00:38	5	Spanish	OM024_1933_CT_SU2011_VA				
OM024_1933_CT_SU2011_VA_04	tt-699	le	PPC	Pronoun	él	>>i	00:00:38	00:00:43	6	Spanish	OM024_1933_CT_SU2011_VA			Singular	
OM024_1933_CT_SU2011_VA_04	tt-700	encargaban	VLfin	Verb	<unknown>	>>i	00:00:38	00:00:43	6	Spanish	OM024_1933_CT_SU2011_VA	Imp	Indi	Plural	3rd
OM024_1933_CT_SU2011_VA_04	tt-701	alfileres	NC	Noun	alfiler	>>i	00:00:38	00:00:43	6	Spanish	OM024_1933_CT_SU2011_VA			Plural	
OM024_1933_CT_SU2011_VA_04	tt-702	,	CM	Punctuation	,	>>i	00:00:38	00:00:43	6	Spanish	OM024_1933_CT_SU2011_VA				
OM024_1933_CT_SU2011_VA_04	tt-703	le	PPC	Pronoun	él	>>i	00:00:38	00:00:43	6	Spanish	OM024_1933_CT_SU2011_VA			Singular	
OM024_1933_CT_SU2011_VA_04	tt-704	encargaban	VLfin	Verb	<unknown>	>>i	00:00:38	00:00:43	6	Spanish	OM024_1933_CT_SU2011_VA	Imp	Indi	Plural	3rd
OM024_1933_CT_SU2011_VA_04	tt-705	agujas	NC	Noun	aguja	>>i	00:00:38	00:00:43	6	Spanish	OM024_1933_CT_SU2011_VA			Plural	
OM024_1933_CT_SU2011_VA_04	tt-706	,	CM	Punctuation	,	>>i	00:00:38	00:00:43	6	Spanish	OM024_1933_CT_SU2011_VA				
OM024_1933_CT_SU2011_VA_04	tt-707	le	PPC	Pronoun	él	>>i	00:00:38	00:00:43	6	Spanish	OM024_1933_CT_SU2011_VA			Singular	
OM024_1933_CT_SU2011_VA_04	tt-708	encargaban	VLfin	Verb	<unknown>	>>i	00:00:38	00:00:43	6	Spanish	OM024_1933_CT_SU2011_VA	Imp	Indi	Plural	3rd
OM024_1933_CT_SU2011_VA_04	tt-709	metros	NC	Noun	metro	>>i	00:00:38	00:00:43	6	Spanish	OM024_1933_CT_SU2011_VA			Plural	
OM024_1933_CT_SU2011_VA_04	tt-710	,	CM	Punctuation	,	>>i	00:00:38	00:00:43	6	Spanish	OM024_1933_CT_SU2011_VA				
OM024_1933_CT_SU2011_VA_04	tt-711	le	PPC	Pronoun	él	>>i	00:00:38	00:00:43	6	Spanish	OM024_1933_CT_SU2011_VA			Singular	
OM024_1933_CT_SU2011_VA_04	tt-712	encargaban	VLfin	Verb	<unknown>	>>i	00:00:38	00:00:43	6	Spanish	OM024_1933_CT_SU2011_VA	Imp	Indi	Plural	3rd
OM024_1933_CT_SU2011_VA_04	tt-713	cuanta	NC	Noun	<unknown>	>>i	00:00:38	00:00:43	6	Spanish	OM024_1933_CT_SU2011_VA			Singular	
OM024_1933_CT_SU2011_VA_04	tt-714	cosa	NC	Noun	cosa	>>i	00:00:43	00:00:50	7	Spanish	OM024_1933_CT_SU2011_VA			Singular	
OM024_1933_CT_SU2011_VA_04	tt-715	hubiera	VHfin	Verb	haber	>>i	00:00:43	00:00:50	7	Spanish	OM024_1933_CT_SU2011_VA	Past	Subj	Sing	1st or 3rd
OM024_1933_CT_SU2011_VA_04	tt-716	y	CC	Conjunction	y	>>i	00:00:43	00:00:50	7	Spanish	OM024_1933_CT_SU2011_VA				
OM024_1933_CT_SU2011_VA_04	tt-717	Boterito	NC	Noun	<unknown>	>>i	00:00:43	00:00:50	7	Spanish	OM024_1933_CT_SU2011_VA			Singular	
OM024_1933_CT_SU2011_VA_04	tt-718	siempre	ADV	Adverb	siempre	>>i	00:00:43	00:00:50	7	Spanish	OM024_1933_CT_SU2011_VA				
OM024_1933_CT_SU2011_VA_04	tt-719	les	PPC	Pronoun	él	>>i	00:00:43	00:00:50	7	Spanish	OM024_1933_CT_SU2011_VA			Plural	
OM024_1933_CT_SU2011_VA_04	tt-720	traía	VLfin	Verb	traer	>>i	00:00:43	00:00:50	7	Spanish	OM024_1933_CT_SU2011_VA	Imp	Indi	Sing	1st or 3rd
OM024_1933_CT_SU2011_VA_04	tt-721	todo	QU	Determiner	todo	>>i	00:00:43	00:00:50	7	Spanish	OM024_1933_CT_SU2011_VA				
OM024_1933_CT_SU2011_VA_04	tt-722	,	CM	Punctuation	,	>>i	00:00:43	00:00:50	7	Spanish	OM024_1933_CT_SU2011_VA				
OM024_1933_CT_SU2011_VA_04	tt-723	era	VEfin	Verb	ser	>>i	00:00:43	00:00:50	7	Spanish	OM024_1933_CT_SU2011_VA	Imp	Indi	Sing	1st or 3rd
OM024_1933_CT_SU2011_VA_04	tt-724	un	ART	Determiner	un	>>i	00:00:43	00:00:50	7	Spanish	OM024_1933_CT_SU2011_VA			Singular	
OM024_1933_CT_SU2011_VA_04	tt-725	hombre	NC	Noun	hombre	>>i	00:00:43	00:00:50	7	Spanish	OM024_1933_CT_SU2011_VA			Singular	
