Clip ID	Word Number	Original Word	TreeTagger POS	POS	Lemma	Speaker	Start Time	End Time	SRT Line	Language	File ID	Tense	Mood	Number	Person	Gender
MF051_1974_GV_FA2011_JT_01	tt-2403	ayudar	VLinf	Verb	ayudar	>>s	00:00:31	00:00:38	7	Spanish	MF051_1974_GV_FA2011_JT	Infinitive			
MF051_1974_GV_FA2011_JT_01	tt-2404	a	PREP	Preposition	a	>>s	00:00:31	00:00:38	7	Spanish	MF051_1974_GV_FA2011_JT				
MF051_1974_GV_FA2011_JT_01	tt-2405	alguien	NC	Noun	<unknown>	>>s	00:00:31	00:00:38	7	Spanish	MF051_1974_GV_FA2011_JT			Singular	
MF051_1974_GV_FA2011_JT_01	tt-2406	siempre	ADV	Adverb	siempre	>>s	00:00:31	00:00:38	7	Spanish	MF051_1974_GV_FA2011_JT				
MF051_1974_GV_FA2011_JT_01	tt-2407	hay	VHfin	Verb	haber	>>s	00:00:31	00:00:38	7	Spanish	MF051_1974_GV_FA2011_JT	Pres	Indi	Sing	3rd
MF051_1974_GV_FA2011_JT_01	tt-2408	una	ART	Determiner	un	>>s	00:00:31	00:00:38	7	Spanish	MF051_1974_GV_FA2011_JT			Singular	
MF051_1974_GV_FA2011_JT_01	tt-2409	puerta	NC	Noun	puerta	>>s	00:00:38	00:00:43	8	Spanish	MF051_1974_GV_FA2011_JT			Singular	
MF051_1974_GV_FA2011_JT_01	tt-2410	¿	FS	Punctuation	¿	>>s	00:00:38	00:00:43	8	Spanish	MF051_1974_GV_FA2011_JT				
MF051_1974_GV_FA2011_JT_01	tt-2411	no	NEG	Adverb	no	>>s	00:00:38	00:00:43	8	Spanish	MF051_1974_GV_FA2011_JT				
MF051_1974_GV_FA2011_JT_01	tt-2412	?	FS	Punctuation	?	>>s	00:00:38	00:00:43	8	Spanish	MF051_1974_GV_FA2011_JT				
MF051_1974_GV_FA2011_JT_01	tt-2413	donde	ADV	Adverb	donde	>>s	00:00:38	00:00:43	8	Spanish	MF051_1974_GV_FA2011_JT				
MF051_1974_GV_FA2011_JT_01	tt-2414	puedes	VLfin	Verb	poder	>>s	00:00:38	00:00:43	8	Spanish	MF051_1974_GV_FA2011_JT	Pres	Indi	Sing	2nd
MF051_1974_GV_FA2011_JT_01	tt-2415	sacar	VLinf	Verb	sacar	>>s	00:00:38	00:00:43	8	Spanish	MF051_1974_GV_FA2011_JT	Infinitive			
MF051_1974_GV_FA2011_JT_01	tt-2416	esa	DM	Determiner	ese	>>s	00:00:38	00:00:43	8	Spanish	MF051_1974_GV_FA2011_JT			Singular	
MF051_1974_GV_FA2011_JT_01	tt-2417	ayuda	NC	Noun	ayuda	>>s	00:00:38	00:00:43	8	Spanish	MF051_1974_GV_FA2011_JT			Singular	
MF051_1974_GV_FA2011_JT_01	tt-2418	.	FS	Punctuation	.	>>s	00:00:38	00:00:43	8	Spanish	MF051_1974_GV_FA2011_JT				
MF051_1974_GV_FA2011_JT_01	tt-2419	Y	CC	Conjunction	y	>>s	00:00:38	00:00:43	8	Spanish	MF051_1974_GV_FA2011_JT				
MF051_1974_GV_FA2011_JT_01	tt-2420	estuve	VEfin	Verb	estar	>>s	00:00:38	00:00:43	8	Spanish	MF051_1974_GV_FA2011_JT	Pret	Indi	Sing	1st
MF051_1974_GV_FA2011_JT_01	tt-2421	diez	CARD	Determiner	diez	>>s	00:00:38	00:00:43	8	Spanish	MF051_1974_GV_FA2011_JT			Singular	
MF051_1974_GV_FA2011_JT_01	tt-2422	años	NC	Noun	año	>>s	00:00:38	00:00:43	8	Spanish	MF051_1974_GV_FA2011_JT			Plural	
MF051_1974_GV_FA2011_JT_01	tt-2423	allí	ADV	Adverb	allí	>>s	00:00:38	00:00:43	8	Spanish	MF051_1974_GV_FA2011_JT				
MF051_1974_GV_FA2011_JT_01	tt-2424	.	FS	Punctuation	.	>>s	00:00:38	00:00:43	8	Spanish	MF051_1974_GV_FA2011_JT				
MF051_1974_GV_FA2011_JT_01	tt-2425	Y	CC	Conjunction	y	>>s	00:00:38	00:00:43	8	Spanish	MF051_1974_GV_FA2011_JT				
MF051_1974_GV_FA2011_JT_01	tt-2426	ahorita	ADV	Adverb	ahora	>>s	00:00:38	00:00:43	8	Spanish	MF051_1974_GV_FA2011_JT				
MF051_1974_GV_FA2011_JT_01	tt-2427	actualmente	ADV	Adverb	actualmente	>>s	00:00:38	00:00:43	8	Spanish	MF051_1974_GV_FA2011_JT				
MF051_1974_GV_FA2011_JT_01	tt-2428	estoy	VEfin	Verb	estar	>>s	00:00:43	00:00:49	9	Spanish	MF051_1974_GV_FA2011_JT	Pres	Indi	Sing	1st
MF051_1974_GV_FA2011_JT_01	tt-2429	en	PREP	Preposition	en	>>s	00:00:43	00:00:49	9	Spanish	MF051_1974_GV_FA2011_JT				
MF051_1974_GV_FA2011_JT_01	tt-2430	...	DOTS	Punctuation	...	>>s	00:00:43	00:00:49	9	Spanish	MF051_1974_GV_FA2011_JT				
MF051_1974_GV_FA2011_JT_01	tt-2431	trabajando	VLger	Verb	trabajar	>>s	00:00:43	00:00:49	9	Spanish	MF051_1974_GV_FA2011_JT				
MF051_1974_GV_FA2011_JT_01	tt-2432	con	PREP	Preposition	con	>>s	00:00:43	00:00:49	9	Spanish	MF051_1974_GV_FA2011_JT				
MF051_1974_GV_FA2011_JT_01	tt-2433	la	ART	Determiner	el	>>s	00:00:43	00:00:49	9	Spanish	MF051_1974_GV_FA2011_JT			Singular	
MF051_1974_GV_FA2011_JT_01	tt-2434	administración	NC	Noun	administración	>>s	00:00:43	00:00:49	9	Spanish	MF051_1974_GV_FA2011_JT			Singular	
MF051_1974_GV_FA2011_JT_01	tt-2435	.	FS	Punctuation	.	>>s	00:00:43	00:00:49	9	Spanish	MF051_1974_GV_FA2011_JT				
MF051_1974_GV_FA2011_JT_01	tt-2436	Estoy	VEfin	Verb	estar	>>s	00:00:43	00:00:49	9	Spanish	MF051_1974_GV_FA2011_JT	Pres	Indi	Sing	1st
MF051_1974_GV_FA2011_JT_01	tt-2437	a	PREP	Preposition	a	>>s	00:00:43	00:00:49	9	Spanish	MF051_1974_GV_FA2011_JT				
MF051_1974_GV_FA2011_JT_01	tt-2438	cargo	NC	Noun	cargo	>>s	00:00:43	00:00:49	9	Spanish	MF051_1974_GV_FA2011_JT			Singular	
MF051_1974_GV_FA2011_JT_01	tt-2439	de	PREP	Preposition	de	>>s	00:00:43	00:00:49	9	Spanish	MF051_1974_GV_FA2011_JT				
MF051_1974_GV_FA2011_JT_01	tt-2440	toda	QU	Determiner	todo	>>s	00:00:43	00:00:49	9	Spanish	MF051_1974_GV_FA2011_JT				
MF051_1974_GV_FA2011_JT_01	tt-2441	la	ART	Determiner	el	>>s	00:00:43	00:00:49	9	Spanish	MF051_1974_GV_FA2011_JT			Singular	
MF051_1974_GV_FA2011_JT_01	tt-2442	documentación	NC	Noun	documentación	>>s	00:00:43	00:00:49	9	Spanish	MF051_1974_GV_FA2011_JT			Singular	
MF051_1974_GV_FA2011_JT_01	tt-2443	de	PREP	Preposition	de	>>s	00:00:43	00:00:49	9	Spanish	MF051_1974_GV_FA2011_JT				
MF051_1974_GV_FA2011_JT_01	tt-2444	lo	ART	Determiner	el	>>s	00:00:49	00:00:56	10	Spanish	MF051_1974_GV_FA2011_JT			Singular	
MF051_1974_GV_FA2011_JT_01	tt-2445	que	CQUE	Conjunction	que	>>s	00:00:49	00:00:56	10	Spanish	MF051_1974_GV_FA2011_JT				
MF051_1974_GV_FA2011_JT_01	tt-2446	es	VSfin	Verb	ser	>>s	00:00:49	00:00:56	10	Spanish	MF051_1974_GV_FA2011_JT	Pres	Indi	Sing	3rd
MF051_1974_GV_FA2011_JT_01	tt-2447	cuando	CSUBX	Conjunction	cuando	>>s	00:00:49	00:00:56	10	Spanish	MF051_1974_GV_FA2011_JT				
MF051_1974_GV_FA2011_JT_01	tt-2448	un	ART	Determiner	un	>>s	00:00:49	00:00:56	10	Spanish	MF051_1974_GV_FA2011_JT			Singular	
MF051_1974_GV_FA2011_JT_01	tt-2449	estudiante	NC	Noun	estudiante	>>s	00:00:49	00:00:56	10	Spanish	MF051_1974_GV_FA2011_JT			Singular	
MF051_1974_GV_FA2011_JT_01	tt-2450	comete	VLfin	Verb	cometer	>>s	00:00:49	00:00:56	10	Spanish	MF051_1974_GV_FA2011_JT	Pres	Indi	Sing	3rd
MF051_1974_GV_FA2011_JT_01	tt-2451	una	ART	Determiner	un	>>s	00:00:49	00:00:56	10	Spanish	MF051_1974_GV_FA2011_JT			Singular	
MF051_1974_GV_FA2011_JT_01	tt-2452	felonía	NC	Noun	<unknown>	>>s	00:00:49	00:00:56	10	Spanish	MF051_1974_GV_FA2011_JT			Singular	
MF051_1974_GV_FA2011_JT_01	tt-2453	,	CM	Punctuation	,	>>s	00:00:49	00:00:56	10	Spanish	MF051_1974_GV_FA2011_JT				
MF051_1974_GV_FA2011_JT_01	tt-2454	ya	ADV	Adverb	ya	>>s	00:00:49	00:00:56	10	Spanish	MF051_1974_GV_FA2011_JT				
MF051_1974_GV_FA2011_JT_01	tt-2455	sea	VSfin	Verb	ser	>>s	00:00:49	00:00:56	10	Spanish	MF051_1974_GV_FA2011_JT	Pres	Subj	Sing	1st or 3rd
MF051_1974_GV_FA2011_JT_01	tt-2456	que	CQUE	Conjunction	que	>>s	00:00:49	00:00:56	10	Spanish	MF051_1974_GV_FA2011_JT				
MF051_1974_GV_FA2011_JT_01	tt-2457	tenga	VLfin	Verb	tener	>>s	00:00:49	00:00:56	10	Spanish	MF051_1974_GV_FA2011_JT	Pres	Subj	Sing	1st or 3rd
MF051_1974_GV_FA2011_JT_01	tt-2458	posesión	NC	Noun	posesión	>>s	00:00:49	00:00:56	10	Spanish	MF051_1974_GV_FA2011_JT			Singular	
MF051_1974_GV_FA2011_JT_01	tt-2459	de	PREP	Preposition	de	>>s	00:00:49	00:00:56	10	Spanish	MF051_1974_GV_FA2011_JT				
MF051_1974_GV_FA2011_JT_01	tt-2460	drogas	VLfin	Verb	drogar	>>s	00:00:49	00:00:56	10	Spanish	MF051_1974_GV_FA2011_JT	Pres	Indi	Sing	2nd
MF051_1974_GV_FA2011_JT_01	tt-2461	,	CM	Punctuation	,	>>s	00:00:49	00:00:56	10	Spanish	MF051_1974_GV_FA2011_JT				
MF051_1974_GV_FA2011_JT_01	tt-2462	que	CQUE	Conjunction	que	>>s	00:00:56	00:01:03	11	Spanish	MF051_1974_GV_FA2011_JT				
