clip_id	gram_tags	prag_tags	func_tags	herit_tags	vocab_tags
AF055_1993_SA_SU2012_JB_04	Det,Det:Art,Det:CuantIndef,Det:Pos,Indefinido,Prep,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Aux,Aux:Haber,Gustar,Gustar:Propios,PerfPerif,SerEstar,SerEstar:EstarAux	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Revision,MarcadoresDisc,MarcadoresDisc:Igualdad,MarcadoresDisc:Probabilidad			Fraseol,Fraseol:VerbPrep,Verb:ser,Verb:haber,Verb:gustar,Verb:escuchar,Noun:Santo,Noun:Antonio,Noun:español,Verb:vivir,Verb:usar
AF055_1993_SA_SU2012_JB_05	Det,Det:Art,Det:Pos,MSub,MSub:Pres,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Otros,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Det,Det:DetCombi,Det:LoAdj,SerEstar,SerEstar:EstarAux,VFut,VFut:Perifrasis	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Revision,MarcadoresDisc,MarcadoresDisc:Igualdad		Contacto,Contacto:Mixtas	Fraseol,Fraseol:VerbPrep,Verb:ser,Noun:español,Verb:estar,Verb:hablar,Verb:saber,Verb:ir,Adjective:español,Adjective:mucho,Noun:persona,Verb:decir,Verb:conocer
AF055_1993_SA_SU2012_JB_06	Det,Det:Art,Det:CuantIndef,Det:Demo,Det:Pos,Haber,Haber:Exist,Imperf,Indefinido,MSub,MSub:Pres,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Ser,Det,Det:DetCombi,Genero,Genero:ExcepMasc,Gustar,Gustar:Ajenos,Gustar:Propios	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision			Entities,Entities:Geo,Fraseol,Fraseol:LocAdv,Verb:ser,Adjective:grande,Noun:celebración,Verb:poner,Noun:casa,Verb:gustar,Verb:celebrar,Noun:mamá,Verb:hacer,Noun:México,Adjective:católico,Noun:bandera,Adjective:mexicano,Noun:día
AF055_1993_SA_SU2012_JB_07	Det,Det:Art,Det:Demo,Det:Pos,Haber,Haber:Exist,Imperf,Indefinido,MSub,MSub:Pret,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Det,Det:DetCombi,Det:LoAdj,Gustar,Gustar:Ajenos,Gustar:Propios	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision,MarcadoresDisc,MarcadoresDisc:Igualdad		Contacto,Contacto:Mixtas	Entities,Entities:Geo,Fraseol,Fraseol:VerbPrep,Verb:ser,Noun:papá,Verb:tener,Noun:México,Verb:estar,Verb:ir,Verb:querer,Noun:universidad,Verb:conocer,Noun:año,Verb:casar,Noun:casa,Noun:mamá,Verb:saber,Noun:número,Adjective:pobre,Noun:abuelo,Verb:encantar,Noun:lugar,Noun:Indiana,Verb:haber,Noun:amigo,Noun:español,Verb:gustar,Noun:cosa,Verb:decir,Adjective:bueno,Verb:aprender
AF055_1993_SA_SU2012_JB_08	Det,Det:Art,Det:CuantIndef,Det:Demo,Det:Pos,Imperf,Indefinido,MSub,MSub:Pret,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Ser,VFut,VFut:Conjugado,Det,Det:DetCombi,Det:LoAdj,Gustar,Gustar:Propios	MarcadoresDisc,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision,MarcadoresDisc,MarcadoresDisc:Igualdad			Entities,Entities:Geo,Fraseol,Fraseol:LocAdv,Fraseol:VerbPrep,Verb:ser,Verb:tener,Verb:tratar,Verb:poder,Adjective:diferente,Noun:México,Noun:escuela,Noun:cosa,Verb:querer,Verb:vivir,Noun:manera,Verb:hacer,Verb:aprovechar,Verb:regresar,Noun:masaje,Verb:costar,Noun:club,Verb:ir,Noun:día,Adjective:bueno
AF055_1993_SA_SU2012_JB_09	Det,Det:Art,Det:Pos,Gustar,Gustar:Interlocutor,Haber,Haber:Exist,Imperf,Indefinido,Prep,Prep:Por,Pron,Pron:Objeto,Pron:Otros,Pron:Sujeto,SerEstar,SerEstar:Ser,Gustar,Gustar:Propios	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision,MarcadoresDisc,MarcadoresDisc:Igualdad			Fraseol,Fraseol:VerbPrep,Verb:ser,Verb:decir,Noun:clase,Noun:México,Verb:haber,Adjective:interesante,Verb:venir,Noun:mundo,Noun:español,Verb:gustar,Noun:profesor,Verb:encantar,Verb:aprender
AF055_1993_SA_SU2012_JB_10	Det,Det:Art,Det:CuantIndef,Det:Demo,MSub,MSub:Pres,Prep,Prep:Para,Pron,Pron:Sujeto,SerEstar,SerEstar:Estar,Aux,Aux:Haber,Det,Det:DetCombi,PerfPerif,VFut,VFut:Perifrasis	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision			,Verb:ir,Verb:estar,Noun:Sevilla,Verb:estudiar,Verb:emocionar,Noun:país,Noun:Europa,Verb:haber,Verb:ver
AF055_1993_SA_SU2012_JB_11	Det,Det:Art,Det:CuantIndef,Det:Demo,Det:Pos,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Ser,Aux,Aux:Haber,Det,Det:LoAdj,PerfPerif,VFut,VFut:Perifrasis	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Revision,MarcadoresDisc,MarcadoresDisc:Igualdad	Expresar,Expresar:Sugerencias		,Verb:ser,Adjective:importante,Verb:ir,Verb:haber,Adjective:amigo,Adjective:bueno,Verb:tener
AF057_1960_SA_SU2012_JB_01	Det,Det:Art,Det:Demo,Det:Pos,Imperf,Indefinido,Prep,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Ser,Det,Det:DetCombi	MarcadoresDisc,MarcadoresDisc:Causa			Fraseol,Fraseol:VerbPrep,Verb:hablar,Verb:decir,Verb:ser,Noun:acuerdo
AF057_1960_SA_SU2012_JB_02	Det,Det:Art,Det:CuantIndef,Prep,Prep:Para,Pron,Pron:Objeto,Pron:Otros,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Det,Det:LoAdj	MarcadoresDisc,MarcadoresDisc:Igualdad			Fraseol,Fraseol:VerbPrep,Verb:hablar,Verb:practicar,Noun:vez,Verb:estar,Verb:ser,Adjective:español,Noun:español
AF057_1960_SA_SU2012_JB_03	Det,Det:Art,Det:CuantIndef,Det:Demo,Det:Pos,Imperf,Indefinido,MImp,MImp:Informal,Prep,Prep:Para,Pron,Pron:Objeto,Pron:Otros,Pron:Sujeto,SerEstar,SerEstar:Ser	MarcadoresDisc,MarcadoresDisc:Revision			Entities,Entities:Geo,Verb:vender,Noun:padre,Noun:producto,Noun:papá,Noun:tipo,Verb:hacer,Verb:traer,Noun:México,Noun:cosa,Verb:decir,Noun:chicle,Noun:sombrero
AF057_1960_SA_SU2012_JB_04	Det,Det:Art,Det:CuantIndef,Det:Pos,Haber,Haber:Exist,Imperf,Indefinido,Prep,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,SerEstar,SerEstar:EstarAux	MarcadoresDisc,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision			,Verb:ser,Adjective:menudo,Verb:hacer,Verb:estar,Noun:tradición,Noun:cabrito,Verb:poder,Noun:abuelo,Verb:celebrar,Verb:haber,Noun:familia
AF057_1960_SA_SU2012_JB_05	Det,Det:Art,Det:CuantIndef,Det:Demo,Det:Pos,Haber,Haber:Exist,Imperf,MSub,MSub:Pres,MSub:Pret,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Det,Det:DetCombi,Det:LoAdj,SerEstar,SerEstar:EstarAux,VFut,VFut:Perifrasis	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision			,Noun:acuerdo,Verb:ser,Verb:estar,Noun:abuelo,Verb:be,Noun:vez,Verb:venir,Verb:hacer,Noun:baby,Adjective:little,Noun:don,Noun:kit,Adjective:español,Verb:crecer,Noun:rancho,Verb:deliver,Noun:melón,Verb:ir,Verb:remember,Noun:gente,Verb:acordar,Adjective:bueno
AF057_1960_SA_SU2012_JB_06	Det,Det:Art,Det:CuantIndef,Det:Pos,Imperf,Indefinido,MImp,MImp:Informal,MSub,MSub:Pres,MSub:Pret,Prep,Prep:Para,Pron,Pron:Objeto,Pron:Otros,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Det,Det:DetCombi,SerEstar,SerEstar:EstarAux,SerEstar:Ser	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision	Expresar,Expresar:Sugerencias	Contacto,Contacto:Mixtas	,Verb:ser,Verb:be,Verb:have,Verb:know,Verb:hacer,Verb:estar,Noun:mentor,Verb:tener,Noun:palabra,Noun:house,Verb:would,Verb:love,Noun:libro,Noun:one,Noun:help,Noun:don,Verb:do,Adjective:certain,Noun:memoria,Verb:show,Noun:tío,Noun:acuerdo,Noun:cook,Noun:hijo,Verb:use,Noun:español,Noun:curioso,Noun:hermano,Verb:cocinar,Verb:morir,Noun:book,Verb:flip,Verb:decir,Noun:día,Noun:gente,Adjective:curioso,Noun:papá,Adjective:bueno,Adjective:divertido
AF057_1960_SA_SU2012_JB_08	Det,Det:Art,Det:Pos,Imperf,Indefinido,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Otros,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Genero,Genero:ExcepMasc,VFut,VFut:Perifrasis	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision,MarcadoresDisc,MarcadoresDisc:Revision			Fraseol,Fraseol:VerbPrep,Verb:ser,Noun:español,Verb:hablar,Verb:poder,Verb:decir,Verb:culturar,Noun:hijo,Verb:tener,Noun:idioma,Adjective:bueno
AF057_1960_SA_SU2012_JB_09	Det,Det:Art,Det:CuantIndef,Det:Pos,Haber,Haber:Exist,Imperf,Indefinido,Prep,Prep:Para,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Aux,Aux:Haber,Det,Det:DetCombi,Det:LoAdj,Genero,Genero:ExcepMasc,PerfPerif,SerEstar,SerEstar:EstarAux,VFut,VFut:Perifrasis	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision			,Verb:estar,Verb:ser,Verb:tener,Verb:vender,Noun:tienda,Verb:haber,Noun:ojalá,Noun:trabajo,Verb:hacer,Noun:casa,Verb:trabajar,Adjective:bueno,Noun:raíz,Verb:ver,Noun:something,Noun:niño,Noun:accidente
AF057_1960_SA_SU2012_JB_10	Det,Det:Art,Det:Pos,MSub,MSub:Pret,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,SerEstar,SerEstar:EstarAux,VFut,VFut:Perifrasis	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Revision			Fraseol,Fraseol:VerbPrep,Adjective:cómodo,Verb:hablar,Verb:ser,Verb:estar,Verb:poder,Adjective:español,Verb:ver,Verb:decir,Noun:manera,Noun:inglés,Verb:saber,Adjective:inglés,Verb:usar
AF057_1960_SA_SU2012_JB_11	Det,Det:Art,Det:CuantIndef,Det:Demo,Det:Pos,Haber,Haber:Exist,Imperf,Indefinido,Prep,Pron,Pron:Objeto,Pron:Otros,Pron:Sujeto,SerEstar,SerEstar:Ser,Det,Det:LoAdj	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision,MarcadoresDisc,MarcadoresDisc:Probabilidad			,Verb:ser,Adjective:mexicano,Verb:hablar,Noun:Santo,Noun:Antonio,Adjective:bueno,Noun:clase,Noun:padre,Verb:decir,Verb:hacer,Noun:palabra,Adjective:gringo,Noun:inglés,Verb:tener,Adjective:español,Noun:gente,Noun:mexicano,Verb:conocer
AF058_1960_SA_SU2012_JB_01	Det,Det:Art,Det:Pos,Haber,Haber:Exist,Indefinido,MSub,MSub:Pret,Prep,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Ser,Det,Det:DetCombi,Det:LoAdj,Gustar,Gustar:Propios	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision,RecuDiscurso,RecuDiscurso:GanarTiempo			,Verb:leer,Adjective:claro,Verb:escribir,Noun:día,Verb:ser,Verb:poner,Verb:platicar,Verb:tener,Noun:mamá,Verb:mirar,Verb:pensar,Noun:España
AF058_1960_SA_SU2012_JB_02	Det,Det:Art,Det:Demo,Det:Pos,Imperf,Indefinido,Prep,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Ser,Det,Det:LoAdj	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Revision,RecuDiscurso,RecuDiscurso:GanarTiempo			,Verb:ser,Verb:hablar,Noun:papá,Noun:padre,Noun:inglés,Verb:saber,Noun:español
AF058_1960_SA_SU2012_JB_03	Det,Det:Art,Det:CuantIndef,Det:Pos,Imperf,Prep,Prep:Por,Pron,Pron:Objeto,SerEstar,SerEstar:Estar,SerEstar:Ser,SerEstar,SerEstar:EstarAux	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Revision,RecuDiscurso,RecuDiscurso:GanarTiempo			Fraseol,Fraseol:VerbPrep,Verb:ser,Verb:estar,Verb:jugar,Noun:pueblo,Adjective:claro,Verb:tener
AF058_1960_SA_SU2012_JB_04	Det,Det:Art,Det:Demo,Det:Pos,Haber,Haber:Exist,Imperf,Indefinido,Prep,Pron,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Det,Det:LoAdj	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision,RecuDiscurso,RecuDiscurso:GanarTiempo		Contacto,Contacto:Mixtas	Entities,Entities:Geo,Verb:ser,Verb:tener,Noun:guerra,Noun:verdad,Noun:padre,Adjective:mundial,Verb:estar,Noun:War,Verb:haber,Noun:familia,Adjective:primero,Noun:Unidos,Noun:mexicano,Noun:World
AF058_1960_SA_SU2012_JB_05	Det,Det:Art,Det:Demo,Det:Pos,Imperf,Indefinido,MSub,MSub:Pret,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Ser,Det,Det:LoAdj	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision,RecuDiscurso,RecuDiscurso:GanarTiempo			,Verb:ser,Verb:tener,Noun:español,Verb:seguir,Noun:orgullo,Noun:verdad,Noun:abuelo,Adjective:latino
AF058_1960_SA_SU2012_JB_06	Det,Det:Art,Det:Demo,Det:Pos,Haber,Haber:Exist,Imperf,Indefinido,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Aux,Aux:Haber,Det,Det:LoAdj,PerfPerif	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Revision,RecuDiscurso,RecuDiscurso:GanarTiempo	Expresar,Expresar:Sugerencias		Entities,Entities:Geo,Fraseol,Fraseol:VerbPrep,Verb:ser,Verb:haber,Noun:español,Adjective:importante,Verb:enseñar,Verb:hablar,Adjective:distinto,Noun:este,Verb:llegar,Noun:mundo,Adjective:claro,Adjective:fascinante,Noun:madre,Noun:inglés,Noun:México,Verb:saber,Noun:tiempo,Verb:tener,Noun:marido,Verb:poder,Verb:cambiar,Noun:gente
AF058_1960_SA_SU2012_JB_07	Det,Det:Art,Det:Demo,Haber,Haber:Exist,Imperf,Indefinido,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Ser,Aux,Aux:Haber,Det,Det:DetCombi,Det:LoAdj,PerfPerif	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision,RecuDiscurso,RecuDiscurso:GanarTiempo		Contacto,Contacto:Mixtas	Fraseol,Fraseol:VerbPrep,Verb:ser,Noun:mujer,Verb:haber,Noun:vez,Adjective:ejecutivo,Noun:verdad,Verb:escuchar,Verb:trabajar,Verb:ayudar,Verb:tener,Verb:decir,Noun:día
AF058_1960_SA_SU2012_JB_08	Det,Det:Art,Det:Pos,Haber,Haber:Exist,Imperf,MSub,MSub:Pres,Prep,Prep:Por,Pron,Pron:Objeto,Pron:Otros,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Det,Det:DetCombi,Gustar,Gustar:Ajenos,SerEstar,SerEstar:EstarAux	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision,RecuDiscurso,RecuDiscurso:GanarTiempo,MarcadoresDisc,MarcadoresDisc:Igualdad			Entities,Entities:Geo,Fraseol,Fraseol:VerbPrep,Noun:inglés,Noun:vez,Noun:español,Verb:gustar,Verb:decir,Verb:querer,Verb:ser,Noun:mamá,Verb:estar,Verb:haber,Verb:hablar,Verb:saber,Verb:tener,Noun:persona,Verb:practicar,Verb:poder,Verb:ir,Verb:ver
AF062_1960_SA_SU2012_JB_01	Det,Det:Art,Haber,Haber:Exist,MSub,MSub:Pres,Prep,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Ser,Det,Det:DetCombi,VFut,VFut:Perifrasis	MarcadoresDisc,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision			Fraseol,Fraseol:VerbPrep,Noun:español,Verb:hablar,Noun:vez,Noun:gente,Verb:ser,Noun:aha,Noun:palabra,Verb:tener,Verb:poder,Adjective:español,Verb:escribir,Verb:leer,Noun:diario,Noun:trabajo
AF062_1960_SA_SU2012_JB_02	Det,Det:Art,Det:Pos,Haber,Haber:Exist,Imperf,Indefinido,Prep,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,VFut,VFut:Perifrasis	MarcadoresDisc,MarcadoresDisc:Revision			Entities,Entities:Geo,Verb:ser,Noun:mamá,Verb:estar,Noun:abuelo,Noun:México,Adjective:interesante,Noun:Francisco,Noun:lado,Noun:gente,Noun:papá,Noun:rancho,Noun:historia
AF062_1960_SA_SU2012_JB_03	Det,Det:Art,Det:CuantIndef,Det:Pos,Imperf,Indefinido,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser	MarcadoresDisc,MarcadoresDisc:Igualdad			,Noun:tío,Verb:ser,Verb:hacer,Verb:trabajar,Noun:trabajo,Noun:Guerrero,Noun:puente
AF062_1960_SA_SU2012_JB_04	Det,Det:Art,Det:CuantIndef,Det:Demo,Det:Pos,Haber,Haber:Exist,Imperf,Indefinido,MSub,MSub:Pres,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Det,Det:DetCombi	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision,MarcadoresDisc,MarcadoresDisc:Igualdad			Fraseol,Fraseol:VerbPrep,Verb:ser,Verb:saber,Noun:español,Noun:gente,Verb:estar,Verb:tener,Adjective:importante,Noun:trabajo,Noun:cliente,Noun:importancia,Adjective:mexicano,Verb:hablar,Verb:poder,Noun:televisión
AF062_1960_SA_SU2012_JB_05	Det,Det:Art,Det:Pos,Imperf,Indefinido,MSub,MSub:Pret,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Det,Det:LoAdj,Gustar,Gustar:Propios	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad,MarcadoresDisc:Probabilidad,MarcadoresDisc:Revision			Fraseol,Fraseol:VerbPrep,Verb:ser,Adjective:mexicano,Verb:gustar,Noun:color,Verb:encantar,Noun:país,Verb:estar,Verb:decir,Noun:gente
AF062_1960_SA_SU2012_JB_06	Det,Det:Art,Det:TodoEsp,Haber,Haber:Exist,MSub,MSub:Pres,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Otros,SerEstar,SerEstar:Estar,SerEstar:Ser,Aux,Aux:Haber,Det,Det:LoAdj,PerfPerif,VFut,VFut:Perifrasis	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Revision		Contacto,Contacto:Mixtas	Entities,Entities:Geo,Fraseol,Fraseol:VerbPrep,Verb:ser,Verb:hablar,Verb:haber,Noun:español,Verb:estar,Noun:inglés,Verb:vivir,Verb:poner,Verb:ir,Adjective:español,Verb:usar,Noun:Santo,Noun:vez,Noun:palabra,Noun:México,Verb:significar,Verb:decir,Noun:día,Noun:gente,Adjective:inglés,Noun:Antonio,Verb:conocer
AF062_1960_SA_SU2012_JB_07	Det,Det:Art,Det:Demo,Haber,Haber:Exist,Prep,Pron,Pron:Sujeto,SerEstar,SerEstar:Ser				,Verb:ser,Noun:palabra,Verb:haber,Adjective:solo,Verb:use,Noun:expression,Noun:español
AF062_1960_SA_SU2012_JB_08	Det,Det:Art,Det:CuantIndef,Det:Demo,Det:Pos,Imperf,Indefinido,Prep,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Det,Det:DetCombi,Genero,Genero:ExcepMasc,SerEstar,SerEstar:EstarAux	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision			,Verb:ser,Noun:tío,Verb:estar,Verb:tener,Noun:día,Verb:hacer,Adjective:grande,Noun:año,Noun:comunidad,Verb:morir,Verb:trabajar,Adjective:voluntario
AF082_1991_GV_SU2012_SB_01	Det,Det:Art,Det:CuantIndef,Det:Pos,Imperf,Indefinido,MImp,MImp:Informal,MSub,MSub:Pres,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Aux,Aux:Haber,PerfPerif,VFut,VFut:Perifrasis	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision,MarcadoresDisc,MarcadoresDisc:Igualdad,MarcadoresDisc:Probabilidad			Fraseol,Fraseol:VerbPrep,Verb:ser,Verb:ir,Noun:Reynosa,Verb:estar,Verb:nacer,Noun:papá,Noun:Santo,Verb:venir,Adjective:chico,Noun:mamá,Verb:mirar,Verb:haber,Verb:tener,Noun:mmm,Verb:be,Verb:comer,Adjective:bueno,Noun:Potosí,Noun:Luis,Verb:ver
AF082_1991_GV_SU2012_SB_02	Det,Det:Art,Det:Demo,Det:Pos,Haber,Haber:Exist,Indefinido,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Aux,Aux:Haber,Det,Det:DetCombi,Det:LoAdj,Gustar,Gustar:Propios,PerfPerif,SerEstar,SerEstar:EstarAux	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Revision,MarcadoresDisc,MarcadoresDisc:Igualdad			Fraseol,Fraseol:VerbPrep,Verb:querer,Verb:estar,Verb:haber,Noun:biología,Verb:estudiar,Verb:ir,Verb:ser,Noun:aha,Verb:hacer,Verb:mirar,Noun:program,Verb:asistir,Noun:vida,Noun:mmm,Verb:cambiar,Noun:universidad
AF082_1991_GV_SU2012_SB_03	Det,Det:Art,Det:CuantIndef,Det:Pos,Haber,Haber:Exist,Imperf,Indefinido,Prep,Prep:Para,Pron,Pron:Objeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Aux,Aux:Haber,PerfPerif	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision,MarcadoresDisc,MarcadoresDisc:Igualdad			,Verb:be,Adjective:like,Verb:haber,Noun:people,Noun:Santo,Verb:ser,Noun:ciudad,Noun:aha,Noun:mmm,Noun:Antonio,Verb:querer,Verb:like,Verb:estar,Noun:mall,Verb:visitar,Verb:notice,Adjective:okay,Noun:Austin,Noun:parte,Adjective:mexicano,Noun:semana,Adjective:diferente,Verb:vivir
AF082_1991_GV_SU2012_SB_04	Det,Det:Art,Det:CuantIndef,Det:Pos,Haber,Haber:Exist,Indefinido,MSub,MSub:Pres,Prep,Prep:Para,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Aux,Aux:Haber,Det,Det:DetCombi,Det:LoAdj,Gustar,Gustar:Propios,PerfPerif,SerEstar,SerEstar:Ser	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision			,Verb:ser,Noun:aha,Noun:Valle,Noun:comida,Verb:hacer,Verb:haber,Noun:cultura,Verb:tener,Verb:gustar,Verb:be,Verb:querer,Noun:experiencia,Verb:do,Noun:Reynosa,Verb:know,Noun:año,Noun:mmm,Noun:cosa,Verb:decir,Adjective:mismo,Noun:chemistry,Verb:mean,Verb:have,Verb:vivir
AF082_1991_GV_SU2012_SB_05	Det,Det:Art,Det:Pos,Indefinido,MSub,MSub:Pret,Prep,Prep:Para,Pron,Pron:Objeto,Pron:Otros,Pron:Sujeto,SerEstar,SerEstar:Ser,Aux,Aux:Haber,Gustar,Gustar:Propios,PerfPerif,VFut,VFut:Perifrasis	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Revision,MarcadoresDisc,MarcadoresDisc:Igualdad			,Verb:ir,Verb:say,Verb:be,Verb:like,Verb:ser,Verb:haber,Adjective:Mexican,Verb:have,Verb:querer,Verb:vivir,Noun:Federal,Noun:don,Noun:distrito,Noun:México,Verb:would,Verb:live,Noun:mmm,Verb:mean
AF082_1991_GV_SU2012_SB_06	Det,Det:Art,Det:Pos,Imperf,Indefinido,MSub,MSub:Pres,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Genero,Genero:ExcepMasc,SerEstar,SerEstar:EstarAux,VFut,VFut:Perifrasis	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Revision			Fraseol,Fraseol:VerbPrep,Verb:be,Verb:estar,Noun:español,Verb:hablar,Verb:like,Noun:lot,Verb:decir,Verb:ser,Noun:inglés,Adjective:español,Verb:talk,Verb:say,Adjective:inglés,Verb:can,Noun:acuerdo,Adjective:puro,Noun:escuela,Noun:English,Noun:tiempo,Verb:saber,Verb:would,Adjective:bad,Verb:guess,Noun:mayoría,Noun:Florida,Verb:have,Verb:pensar,Verb:try,Noun:idea,Verb:learn,Adjective:English,Noun:trouble,Verb:mean,Verb:could,Verb:aprender,Noun:something
AF082_1991_GV_SU2012_SB_07	Det,Det:Art,Indefinido,Prep,Pron,Pron:Objeto				,Verb:go,Verb:be,Noun:field
