clip_id	tag	tag_type	tt_start	tt_end
AF006_1968_EP_SU2011_AD_03	Det:Art	Gram	tt-283	tt-283
AF006_1968_EP_SU2011_AD_03	Imperf	Gram	tt-287	tt-287
AF006_1968_EP_SU2011_AD_03	Aux	Gram	tt-287	tt-287
AF006_1968_EP_SU2011_AD_03	Aux:Ser	Gram	tt-287	tt-287
AF006_1968_EP_SU2011_AD_03	Entities	Vocab	tt-225	tt-226
AF006_1968_EP_SU2011_AD_03	Entities:Geo	Vocab	tt-225	tt-226
AF006_1968_EP_SU2011_AD_03	Noun:paso	Vocab	tt-226	tt-226
AF006_1968_EP_SU2011_AD_03	Adjective:bonito	Vocab	tt-289	tt-289
AF006_1968_EP_SU2011_AD_03	Noun:mañana	Vocab	tt-265	tt-265
AF006_1968_EP_SU2011_AD_03	Noun:blanco	Vocab	tt-239	tt-239
AF006_1968_EP_SU2011_AD_03	Noun:historia	Vocab	tt-207	tt-207
AF006_1968_EP_SU2011_AD_03	Adjective:bonito	Vocab	tt-252	tt-252
AF006_1968_EP_SU2011_AD_03	Verb:ser	Vocab	tt-220	tt-220
AF006_1968_EP_SU2011_AD_03	Verb:ser	Vocab	tt-251	tt-251
AF006_1968_EP_SU2011_AD_03	Verb:UNK	Vocab	tt-223	tt-223
AF006_1968_EP_SU2011_AD_03	Noun:vecino	Vocab	tt-284	tt-284
AF006_1968_EP_SU2011_AD_03	Verb:salir	Vocab	tt-243	tt-243
AF006_1968_EP_SU2011_AD_03	Noun:afuera	Vocab	tt-271	tt-271
AF006_1968_EP_SU2011_AD_03	Verb:poner	Vocab	tt-234	tt-234
AF006_1968_EP_SU2011_AD_03	Verb:tener	Vocab	tt-205	tt-205
AF006_1968_EP_SU2011_AD_03	Noun:infancia	Vocab	tt-211	tt-211
AF006_1968_EP_SU2011_AD_03	Adjective:favorito	Vocab	tt-208	tt-208
AF006_1968_EP_SU2011_AD_03	Verb:ser	Vocab	tt-287	tt-287
AF006_1968_EP_SU2011_AD_03	Verb:dejar	Vocab	tt-242	tt-242
AF006_1968_EP_SU2011_AD_03	Verb:quedar	Vocab	tt-256	tt-256
AF006_1968_EP_SU2011_AD_03	Noun:nieve	Vocab	tt-248	tt-248
AF006_1968_EP_SU2011_AD_03	Noun:infancia	Vocab	tt-216	tt-216
AF006_1968_EP_SU2011_AD_03	Verb:ser	Vocab	tt-276	tt-276
AF006_1968_EP_SU2011_AD_03	Noun:fiesta	Vocab	tt-279	tt-279
AF006_1968_EP_SU2011_AD_02	Noun:yarda	Vocab	tt-202	tt-202
AF006_1968_EP_SU2011_AD_03	Adjective:bonito	Vocab	tt-236	tt-236
AF006_1968_EP_SU2011_AD_03	Noun:vecino	Vocab	tt-270	tt-270
AF006_1968_EP_SU2011_AD_03	Verb:jugar	Vocab	tt-245	tt-245
AF006_1968_EP_SU2011_AD_04	Prep	Gram	tt-297	tt-297
AF006_1968_EP_SU2011_AD_04	Det	Gram	tt-303	tt-303
AF006_1968_EP_SU2011_AD_04	Det:Art	Gram	tt-303	tt-303
AF006_1968_EP_SU2011_AD_04	Aux	Gram	tt-309	tt-309
AF006_1968_EP_SU2011_AD_04	Aux:Ser	Gram	tt-309	tt-309
AF006_1968_EP_SU2011_AD_04	Aux	Gram	tt-314	tt-314
AF006_1968_EP_SU2011_AD_04	Aux:Ser	Gram	tt-314	tt-314
AF006_1968_EP_SU2011_AD_04	Aux	Gram	tt-323	tt-323
AF006_1968_EP_SU2011_AD_04	Aux:Estar	Gram	tt-323	tt-323
AF006_1968_EP_SU2011_AD_04	MarcadoresDisc	Prag	tt-326	tt-326
AF006_1968_EP_SU2011_AD_04	MarcadoresDisc:Revision	Prag	tt-326	tt-326
AF006_1968_EP_SU2011_AD_04	Aux	Gram	tt-330	tt-330
AF006_1968_EP_SU2011_AD_04	Aux:Haber	Gram	tt-330	tt-330
AF006_1968_EP_SU2011_AD_04	Prep	Gram	tt-333	tt-333
AF006_1968_EP_SU2011_AD_04	Det	Gram	tt-334	tt-334
AF006_1968_EP_SU2011_AD_04	Det:Art	Gram	tt-334	tt-334
AF006_1968_EP_SU2011_AD_04	Aux	Gram	tt-337	tt-337
AF006_1968_EP_SU2011_AD_04	Aux:Ser	Gram	tt-337	tt-337
AF006_1968_EP_SU2011_AD_04	Verb:ser	Vocab	tt-314	tt-314
AF006_1968_EP_SU2011_AD_04	Noun:UNK	Vocab	tt-316	tt-316
AF006_1968_EP_SU2011_AD_04	Verb:estar	Vocab	tt-323	tt-323
AF006_1968_EP_SU2011_AD_04	Verb:ser	Vocab	tt-309	tt-309
AF006_1968_EP_SU2011_AD_04	Adjective:tanto	Vocab	tt-331	tt-331
AF006_1968_EP_SU2011_AD_04	Verb:venir	Vocab	tt-308	tt-308
AF006_1968_EP_SU2011_AD_04	Verb:vivir	Vocab	tt-293	tt-293
AF006_1968_EP_SU2011_AD_04	Noun:lado	Vocab	tt-299	tt-299
AF006_1968_EP_SU2011_AD_04	Noun:vecino	Vocab	tt-335	tt-335
AF006_1968_EP_SU2011_AD_04	Verb:haber	Vocab	tt-330	tt-330
AF006_1968_EP_SU2011_AD_04	Noun:comunicación	Vocab	tt-332	tt-332
AF006_1968_EP_SU2011_AD_04	Noun:paso	Vocab	tt-301	tt-301
AF006_1968_EP_SU2011_AD_04	Verb:ser	Vocab	tt-337	tt-337
AF006_1968_EP_SU2011_AD_04	Adjective:bonito	Vocab	tt-324	tt-324
AF006_1968_EP_SU2011_AD_04	Adjective:UNK	Vocab	tt-310	tt-310
AF006_1968_EP_SU2011_AD_05	Pron	Gram	tt-346	tt-346
AF006_1968_EP_SU2011_AD_05	Pron:Objeto	Gram	tt-346	tt-346
AF006_1968_EP_SU2011_AD_05	Prep	Gram	tt-350	tt-350
AF006_1968_EP_SU2011_AD_05	Det	Gram	tt-351	tt-351
AF006_1968_EP_SU2011_AD_05	Det:Art	Gram	tt-351	tt-351
AF006_1968_EP_SU2011_AD_05	Prep	Gram	tt-356	tt-356
AF006_1968_EP_SU2011_AD_05	Pron	Gram	tt-357	tt-357
AF006_1968_EP_SU2011_AD_05	Pron:Sujeto	Gram	tt-357	tt-357
AF006_1968_EP_SU2011_AD_05	Pron	Gram	tt-362	tt-362
AF006_1968_EP_SU2011_AD_05	Pron:Otros	Gram	tt-362	tt-362
AF006_1968_EP_SU2011_AD_05	Pron	Gram	tt-363	tt-363
AF006_1968_EP_SU2011_AD_05	Pron:Objeto	Gram	tt-363	tt-363
AF006_1968_EP_SU2011_AD_05	Aux	Gram	tt-378	tt-378
AF006_1968_EP_SU2011_AD_05	Aux:Ser	Gram	tt-378	tt-378
AF006_1968_EP_SU2011_AD_05	MarcadoresDisc	Prag	tt-381	tt-381
AF006_1968_EP_SU2011_AD_05	MarcadoresDisc:Causa	Prag	tt-381	tt-381
AF006_1968_EP_SU2011_AD_05	Aux	Gram	tt-391	tt-391
AF006_1968_EP_SU2011_AD_05	Aux:Haber	Gram	tt-391	tt-391
AF006_1968_EP_SU2011_AD_05	Aux	Gram	tt-397	tt-397
AF006_1968_EP_SU2011_AD_05	Aux:Haber	Gram	tt-397	tt-397
AF006_1968_EP_SU2011_AD_05	Aux	Gram	tt-401	tt-401
AF006_1968_EP_SU2011_AD_05	Aux:Ser	Gram	tt-401	tt-401
AF006_1968_EP_SU2011_AD_05	Prep	Gram	tt-404	tt-404
AF006_1968_EP_SU2011_AD_05	Prep:Para	Gram	tt-404	tt-404
AF006_1968_EP_SU2011_AD_05	Pron	Gram	tt-405	tt-405
AF006_1968_EP_SU2011_AD_05	Pron:Sujeto	Gram	tt-405	tt-405
AF006_1968_EP_SU2011_AD_05	Aux	Gram	tt-413	tt-413
AF006_1968_EP_SU2011_AD_05	Aux:Haber	Gram	tt-413	tt-413
AF006_1968_EP_SU2011_AD_05	Pron	Gram	tt-424	tt-424
AF006_1968_EP_SU2011_AD_05	Pron:Objeto	Gram	tt-424	tt-424
AF006_1968_EP_SU2011_AD_05	Imperf	Gram	tt-425	tt-425
AF006_1968_EP_SU2011_AD_05	Gustar	Gram	tt-425	tt-425
AF006_1968_EP_SU2011_AD_05	Gustar:Interlocutor	Gram	tt-425	tt-425
AF006_1968_EP_SU2011_AD_05	Det	Gram	tt-426	tt-426
AF006_1968_EP_SU2011_AD_05	Det:Art	Gram	tt-426	tt-426
AF006_1968_EP_SU2011_AD_05	Verb:haber	Vocab	tt-391	tt-391
AF006_1968_EP_SU2011_AD_05	Verb:tener	Vocab	tt-395	tt-395
AF006_1968_EP_SU2011_AD_05	Verb:UNK	Vocab	tt-355	tt-355
AF006_1968_EP_SU2011_AD_05	Verb:que	Vocab	tt-412	tt-412
AF006_1968_EP_SU2011_AD_05	Verb:contar	Vocab	tt-348	tt-348
AF006_1968_EP_SU2011_AD_05	Verb:poder	Vocab	tt-347	tt-347
AF006_1968_EP_SU2011_AD_05	Verb:haber	Vocab	tt-397	tt-397
AF006_1968_EP_SU2011_AD_05	Adjective:cultural	Vocab	tt-353	tt-353
AF006_1968_EP_SU2011_AD_05	Noun:historia	Vocab	tt-349	tt-349
AF006_1968_EP_SU2011_AD_05	Verb:ser	Vocab	tt-401	tt-401
AF006_1968_EP_SU2011_AD_05	Verb:haber	Vocab	tt-413	tt-413
AF006_1968_EP_SU2011_AD_05	Verb:que	Vocab	tt-396	tt-396
AF006_1968_EP_SU2011_AD_05	Verb:ser	Vocab	tt-378	tt-378
AF006_1968_EP_SU2011_AD_05	Verb:recordar	Vocab	tt-377	tt-377
AF006_1968_EP_SU2011_AD_05	Adjective:rico	Vocab	tt-419	tt-419
AF006_1968_EP_SU2011_AD_05	Verb:tener	Vocab	tt-383	tt-383
AF006_1968_EP_SU2011_AD_05	Verb:tener	Vocab	tt-411	tt-411
AF006_1968_EP_SU2011_AD_05	Noun:tradición	Vocab	tt-352	tt-352
AF006_1968_EP_SU2011_AD_05	Noun:UNK	Vocab	tt-392	tt-392
AF006_1968_EP_SU2011_AD_05	Noun:frijol	Vocab	tt-414	tt-414
AF006_1968_EP_SU2011_AD_05	Verb:hacer	Vocab	tt-364	tt-364
AF006_1968_EP_SU2011_AD_05	Noun:UNK	Vocab	tt-416	tt-416
AF006_1968_EP_SU2011_AD_05	Noun:frijol	Vocab	tt-398	tt-398
AF006_1968_EP_SU2011_AD_05	Verb:gustar	Vocab	tt-425	tt-425
AF006_1968_EP_SU2011_AD_05	Noun:familia	Vocab	tt-358	tt-358
AF006_1968_EP_SU2011_AD_05	Noun:UNK	Vocab	tt-371	tt-371
AF006_1968_EP_SU2011_AD_05	Verb:tener	Vocab	tt-389	tt-389
AF006_1968_EP_SU2011_AD_06	Pron	Gram	tt-424	tt-424
AF006_1968_EP_SU2011_AD_06	Pron:Objeto	Gram	tt-424	tt-424
AF006_1968_EP_SU2011_AD_06	Imperf	Gram	tt-425	tt-425
AF006_1968_EP_SU2011_AD_06	Gustar	Gram	tt-425	tt-425
AF006_1968_EP_SU2011_AD_06	Gustar:Interlocutor	Gram	tt-425	tt-425
AF006_1968_EP_SU2011_AD_06	Det	Gram	tt-426	tt-426
AF006_1968_EP_SU2011_AD_06	Det:Art	Gram	tt-426	tt-426
AF006_1968_EP_SU2011_AD_06	Indefinido	Gram	tt-438	tt-438
AF006_1968_EP_SU2011_AD_06	Imperf	Gram	tt-444	tt-444
AF006_1968_EP_SU2011_AD_06	Aux	Gram	tt-444	tt-444
AF006_1968_EP_SU2011_AD_06	Aux:Ser	Gram	tt-444	tt-444
AF006_1968_EP_SU2011_AD_06	Imperf	Gram	tt-446	tt-446
AF006_1968_EP_SU2011_AD_06	Prep	Gram	tt-448	tt-448
AF006_1968_EP_SU2011_AD_06	Det	Gram	tt-449	tt-449
AF006_1968_EP_SU2011_AD_06	Det:Art	Gram	tt-449	tt-449
AF006_1968_EP_SU2011_AD_06	Pron	Gram	tt-458	tt-458
AF006_1968_EP_SU2011_AD_06	Pron:Objeto	Gram	tt-458	tt-458
AF006_1968_EP_SU2011_AD_06	Indefinido	Gram	tt-459	tt-459
AF006_1968_EP_SU2011_AD_06	Det	Gram	tt-460	tt-460
AF006_1968_EP_SU2011_AD_06	Det:Art	Gram	tt-460	tt-460
AF006_1968_EP_SU2011_AD_06	Prep	Gram	tt-466	tt-466
AF006_1968_EP_SU2011_AD_06	MSub	Gram	tt-468	tt-468
AF006_1968_EP_SU2011_AD_06	MSub:Pret	Gram	tt-468	tt-468
AF006_1968_EP_SU2011_AD_06	Aux	Gram	tt-468	tt-468
AF006_1968_EP_SU2011_AD_06	Aux:Ser	Gram	tt-468	tt-468
AF006_1968_EP_SU2011_AD_06	Imperf	Gram	tt-476	tt-476
AF006_1968_EP_SU2011_AD_06	Aux	Gram	tt-476	tt-476
AF006_1968_EP_SU2011_AD_06	Aux:Ser	Gram	tt-476	tt-476
AF006_1968_EP_SU2011_AD_06	Pron	Gram	tt-481	tt-481
AF006_1968_EP_SU2011_AD_06	Pron:Objeto	Gram	tt-481	tt-481
AF006_1968_EP_SU2011_AD_06	Imperf	Gram	tt-482	tt-482
AF006_1968_EP_SU2011_AD_06	Pron	Gram	tt-489	tt-489
AF006_1968_EP_SU2011_AD_06	Pron:Objeto	Gram	tt-489	tt-489
AF006_1968_EP_SU2011_AD_06	Prep	Gram	tt-492	tt-492
AF006_1968_EP_SU2011_AD_06	Pron	Gram	tt-498	tt-498
AF006_1968_EP_SU2011_AD_06	Pron:Objeto	Gram	tt-498	tt-498
AF006_1968_EP_SU2011_AD_06	Aux	Gram	tt-516	tt-516
AF006_1968_EP_SU2011_AD_06	Aux:Ser	Gram	tt-516	tt-516
AF006_1968_EP_SU2011_AD_06	Prep	Gram	tt-520	tt-520
AF006_1968_EP_SU2011_AD_06	Det	Gram	tt-521	tt-521
AF006_1968_EP_SU2011_AD_06	Det:Art	Gram	tt-521	tt-521
AF006_1968_EP_SU2011_AD_06	Prep	Gram	tt-524	tt-524
AF006_1968_EP_SU2011_AD_06	Det	Gram	tt-525	tt-525
AF006_1968_EP_SU2011_AD_06	Det:Art	Gram	tt-525	tt-525
AF006_1968_EP_SU2011_AD_06	Aux	Gram	tt-530	tt-530
AF006_1968_EP_SU2011_AD_06	Aux:Ser	Gram	tt-530	tt-530
AF006_1968_EP_SU2011_AD_06	Det	Gram	tt-539	tt-539
AF006_1968_EP_SU2011_AD_06	Det:Art	Gram	tt-539	tt-539
AF006_1968_EP_SU2011_AD_06	Imperf	Gram	tt-542	tt-542
AF006_1968_EP_SU2011_AD_06	Imperf	Gram	tt-549	tt-549
AF006_1968_EP_SU2011_AD_06	Aux	Gram	tt-549	tt-549
AF006_1968_EP_SU2011_AD_06	Aux:Estar	Gram	tt-549	tt-549
AF006_1968_EP_SU2011_AD_06	Prep	Gram	tt-550	tt-550
AF006_1968_EP_SU2011_AD_06	Prep	Gram	tt-552	tt-552
AF006_1968_EP_SU2011_AD_06	Pron	Gram	tt-555	tt-555
AF006_1968_EP_SU2011_AD_06	Pron:Objeto	Gram	tt-555	tt-555
AF006_1968_EP_SU2011_AD_06	Pron	Gram	tt-556	tt-556
AF006_1968_EP_SU2011_AD_06	Pron:Objeto	Gram	tt-556	tt-556
AF006_1968_EP_SU2011_AD_06	Indefinido	Gram	tt-557	tt-557
AF006_1968_EP_SU2011_AD_06	MarcadoresDisc	Prag	tt-559	tt-559
AF006_1968_EP_SU2011_AD_06	MarcadoresDisc:Revision	Prag	tt-559	tt-559
AF006_1968_EP_SU2011_AD_06	Prep	Gram	tt-562	tt-562
AF006_1968_EP_SU2011_AD_06	Det	Gram	tt-563	tt-563
AF006_1968_EP_SU2011_AD_06	Det:Art	Gram	tt-563	tt-563
AF006_1968_EP_SU2011_AD_06	Imperf	Gram	tt-568	tt-568
AF006_1968_EP_SU2011_AD_06	Pron	Gram	tt-570	tt-570
AF006_1968_EP_SU2011_AD_06	Pron:Objeto	Gram	tt-570	tt-570
AF006_1968_EP_SU2011_AD_06	Imperf	Gram	tt-571	tt-571
AF006_1968_EP_SU2011_AD_06	Imperf	Gram	tt-574	tt-574
AF006_1968_EP_SU2011_AD_06	Pron	Gram	tt-579	tt-579
AF006_1968_EP_SU2011_AD_06	Pron:Objeto	Gram	tt-579	tt-579
AF006_1968_EP_SU2011_AD_06	Imperf	Gram	tt-581	tt-581
AF006_1968_EP_SU2011_AD_06	Aux	Gram	tt-581	tt-581
AF006_1968_EP_SU2011_AD_06	Aux:Ser	Gram	tt-581	tt-581
AF006_1968_EP_SU2011_AD_06	Pron	Gram	tt-589	tt-589
AF006_1968_EP_SU2011_AD_06	Pron:Objeto	Gram	tt-589	tt-589
AF006_1968_EP_SU2011_AD_06	Imperf	Gram	tt-590	tt-590
AF006_1968_EP_SU2011_AD_06	Pron	Gram	tt-593	tt-593
AF006_1968_EP_SU2011_AD_06	Pron:Objeto	Gram	tt-593	tt-593
AF006_1968_EP_SU2011_AD_06	Imperf	Gram	tt-594	tt-594
AF006_1968_EP_SU2011_AD_06	Pron	Gram	tt-601	tt-601
AF006_1968_EP_SU2011_AD_06	Pron:Objeto	Gram	tt-601	tt-601
AF006_1968_EP_SU2011_AD_06	Imperf	Gram	tt-602	tt-602
AF006_1968_EP_SU2011_AD_06	Aux	Gram	tt-612	tt-612
AF006_1968_EP_SU2011_AD_06	Aux:Haber	Gram	tt-612	tt-612
AF006_1968_EP_SU2011_AD_06	Prep	Gram	tt-624	tt-624
AF006_1968_EP_SU2011_AD_06	Pron	Gram	tt-625	tt-625
AF006_1968_EP_SU2011_AD_06	Pron:Sujeto	Gram	tt-625	tt-625
AF006_1968_EP_SU2011_AD_06	Aux	Gram	tt-633	tt-633
AF006_1968_EP_SU2011_AD_06	Aux:Ser	Gram	tt-633	tt-633
AF006_1968_EP_SU2011_AD_06	Pron	Gram	tt-639	tt-639
AF006_1968_EP_SU2011_AD_06	Pron:Objeto	Gram	tt-639	tt-639
AF006_1968_EP_SU2011_AD_06	Aux	Gram	tt-642	tt-642
AF006_1968_EP_SU2011_AD_06	Aux:Ser	Gram	tt-642	tt-642
AF006_1968_EP_SU2011_AD_06	Prep	Gram	tt-643	tt-643
AF006_1968_EP_SU2011_AD_06	MarcadoresDisc	Prag	tt-650	tt-650
AF006_1968_EP_SU2011_AD_06	MarcadoresDisc:Causa	Prag	tt-650	tt-650
AF006_1968_EP_SU2011_AD_06	Pron	Gram	tt-651	tt-651
AF006_1968_EP_SU2011_AD_06	Pron:Sujeto	Gram	tt-651	tt-651
AF006_1968_EP_SU2011_AD_06	Pron	Gram	tt-653	tt-653
AF006_1968_EP_SU2011_AD_06	Pron:Objeto	Gram	tt-653	tt-653
AF006_1968_EP_SU2011_AD_06	Imperf	Gram	tt-654	tt-654
AF006_1968_EP_SU2011_AD_06	Prep	Gram	tt-658	tt-658
AF006_1968_EP_SU2011_AD_06	MSub	Gram	tt-660	tt-660
AF006_1968_EP_SU2011_AD_06	MSub:Pret	Gram	tt-660	tt-660
AF006_1968_EP_SU2011_AD_06	MSub	Gram	tt-663	tt-663
AF006_1968_EP_SU2011_AD_06	MSub:Pret	Gram	tt-663	tt-663
AF006_1968_EP_SU2011_AD_06	Pron	Gram	tt-675	tt-675
AF006_1968_EP_SU2011_AD_06	Pron:Sujeto	Gram	tt-675	tt-675
AF006_1968_EP_SU2011_AD_06	Pron	Gram	tt-678	tt-678
AF006_1968_EP_SU2011_AD_06	Pron:Sujeto	Gram	tt-678	tt-678
AF006_1968_EP_SU2011_AD_06	Gustar	Gram	tt-458	tt-459
AF006_1968_EP_SU2011_AD_06	Gustar:Propios	Gram	tt-458	tt-459
AF006_1968_EP_SU2011_AD_06	MSub	Gram	tt-618	tt-619
AF006_1968_EP_SU2011_AD_06	MSub:Pres	Gram	tt-618	tt-619
AF006_1968_EP_SU2011_AD_06	Verb:poder	Vocab	tt-446	tt-446
AF006_1968_EP_SU2011_AD_06	Verb:hacer	Vocab	tt-542	tt-542
AF006_1968_EP_SU2011_AD_06	Verb:tener	Vocab	tt-574	tt-574
AF006_1968_EP_SU2011_AD_06	Verb:UNK	Vocab	tt-660	tt-660
AF006_1968_EP_SU2011_AD_06	Noun:UNK	Vocab	tt-517	tt-517
AF006_1968_EP_SU2011_AD_06	Verb:tener	Vocab	tt-594	tt-594
AF006_1968_EP_SU2011_AD_06	Noun:escuela	Vocab	tt-564	tt-564
AF006_1968_EP_SU2011_AD_06	Adjective:maestro	Vocab	tt-635	tt-635
AF006_1968_EP_SU2011_AD_06	Verb:aplicar	Vocab	tt-439	tt-439
AF006_1968_EP_SU2011_AD_06	Verb:UNK	Vocab	tt-590	tt-590
AF006_1968_EP_SU2011_AD_06	Noun:ay	Vocab	tt-503	tt-503
AF006_1968_EP_SU2011_AD_06	Noun:maestro	Vocab	tt-614	tt-614
AF006_1968_EP_SU2011_AD_06	Noun:vida	Vocab	tt-626	tt-626
AF006_1968_EP_SU2011_AD_06	Verb:dar	Vocab	tt-571	tt-571
AF006_1968_EP_SU2011_AD_06	Noun:Rodríguez	Vocab	tt-648	tt-648
AF006_1968_EP_SU2011_AD_06	Noun:estudiante	Vocab	tt-478	tt-478
AF006_1968_EP_SU2011_AD_06	Noun:mamá	Vocab	tt-494	tt-494
AF006_1968_EP_SU2011_AD_06	Verb:poder	Vocab	tt-602	tt-602
AF006_1968_EP_SU2011_AD_06	Verb:ser	Vocab	tt-581	tt-581
AF006_1968_EP_SU2011_AD_06	Verb:decir	Vocab	tt-676	tt-676
AF006_1968_EP_SU2011_AD_06	Verb:salir	Vocab	tt-596	tt-596
AF006_1968_EP_SU2011_AD_06	Verb:hacer	Vocab	tt-557	tt-557
AF006_1968_EP_SU2011_AD_06	Noun:escuela	Vocab	tt-526	tt-526
AF006_1968_EP_SU2011_AD_06	Noun:UNK	Vocab	tt-500	tt-500
AF006_1968_EP_SU2011_AD_06	Noun:UNK	Vocab	tt-667	tt-667
AF006_1968_EP_SU2011_AD_06	Noun:persona	Vocab	tt-507	tt-507
AF006_1968_EP_SU2011_AD_06	Noun:tipo	Vocab	tt-465	tt-465
AF006_1968_EP_SU2011_AD_06	Verb:gustar	Vocab	tt-459	tt-459
AF006_1968_EP_SU2011_AD_06	Verb:ser	Vocab	tt-476	tt-476
AF006_1968_EP_SU2011_AD_06	Adjective:bueno	Vocab	tt-477	tt-477
AF006_1968_EP_SU2011_AD_06	Adjective:diferente	Vocab	tt-586	tt-586
AF006_1968_EP_SU2011_AD_06	Verb:ser	Vocab	tt-642	tt-642
AF006_1968_EP_SU2011_AD_06	Verb:estar	Vocab	tt-549	tt-549
AF006_1968_EP_SU2011_AD_06	Verb:gustar	Vocab	tt-425	tt-425
AF006_1968_EP_SU2011_AD_06	Noun:UNK	Vocab	tt-485	tt-485
AF006_1968_EP_SU2011_AD_06	Noun:UNK	Vocab	tt-572	tt-572
AF006_1968_EP_SU2011_AD_06	Verb:aceptar	Vocab	tt-568	tt-568
AF006_1968_EP_SU2011_AD_06	Verb:hacer	Vocab	tt-603	tt-603
AF006_1968_EP_SU2011_AD_06	Verb:ver	Vocab	tt-447	tt-447
AF006_1968_EP_SU2011_AD_06	Noun:escuela	Vocab	tt-427	tt-427
AF006_1968_EP_SU2011_AD_06	Verb:tener	Vocab	tt-619	tt-619
AF006_1968_EP_SU2011_AD_06	Verb:ser	Vocab	tt-516	tt-516
AF006_1968_EP_SU2011_AD_06	Verb:hacer	Vocab	tt-654	tt-654
AF006_1968_EP_SU2011_AD_06	Verb:haber	Vocab	tt-618	tt-618
AF006_1968_EP_SU2011_AD_06	Noun:estudiante	Vocab	tt-467	tt-467
AF006_1968_EP_SU2011_AD_06	Adjective:rico	Vocab	tt-419	tt-419
AF006_1968_EP_SU2011_AD_06	Noun:escuela	Vocab	tt-461	tt-461
AF006_1968_EP_SU2011_AD_06	Verb:UNK	Vocab	tt-499	tt-499
AF006_1968_EP_SU2011_AD_06	Verb:callar	Vocab	tt-509	tt-509
AF006_1968_EP_SU2011_AD_06	Noun:maestro	Vocab	tt-616	tt-616
AF006_1968_EP_SU2011_AD_06	Noun:travesura	Vocab	tt-540	tt-540
AF006_1968_EP_SU2011_AD_06	Adjective:bueno	Vocab	tt-634	tt-634
AF006_1968_EP_SU2011_AD_06	Noun:risa	Vocab	tt-471	tt-471
AF006_1968_EP_SU2011_AD_06	Verb:UNK	Vocab	tt-561	tt-561
AF006_1968_EP_SU2011_AD_06	Noun:influencia	Vocab	tt-621	tt-621
AF006_1968_EP_SU2011_AD_06	Noun:escuela	Vocab	tt-522	tt-522
AF006_1968_EP_SU2011_AD_06	Adjective:bueno	Vocab	tt-518	tt-518
AF006_1968_EP_SU2011_AD_05	Noun:escuela	Vocab	tt-427	tt-427
AF006_1968_EP_SU2011_AD_06	Noun:problema	Vocab	tt-491	tt-491
AF006_1968_EP_SU2011_AD_06	Noun:maestro	Vocab	tt-682	tt-682
AF006_1968_EP_SU2011_AD_06	Noun:amigo	Vocab	tt-450	tt-450
AF006_1968_EP_SU2011_AD_06	Noun:salón	Vocab	tt-599	tt-599
AF006_1968_EP_SU2011_AD_06	Verb:hacer	Vocab	tt-663	tt-663
AF006_1968_EP_SU2011_AD_06	Noun:compañero	Vocab	tt-501	tt-501
AF006_1968_EP_SU2011_AD_06	Adjective:fuerte	Vocab	tt-623	tt-623
AF006_1968_EP_SU2011_AD_06	Adjective:recuerdo	Vocab	tt-519	tt-519
AF006_1968_EP_SU2011_AD_06	Verb:ser	Vocab	tt-530	tt-530
AF006_1968_EP_SU2011_AD_06	Verb:ser	Vocab	tt-633	tt-633
AF006_1968_EP_SU2011_AD_06	Verb:ver	Vocab	tt-578	tt-578
AF006_1968_EP_SU2011_AD_06	Verb:recordar	Vocab	tt-640	tt-640
AF006_1968_EP_SU2011_AD_06	Verb:ser	Vocab	tt-444	tt-444
AF006_1968_EP_SU2011_AD_06	Adjective:bueno	Vocab	tt-681	tt-681
AF006_1968_EP_SU2011_AD_06	Verb:sacar	Vocab	tt-482	tt-482
AF006_1968_EP_SU2011_AD_06	Verb:haber	Vocab	tt-612	tt-612
AF006_1968_EP_SU2011_AD_07	Indefinido	Gram	tt-686	tt-686
AF006_1968_EP_SU2011_AD_07	Prep	Gram	tt-687	tt-687
AF006_1968_EP_SU2011_AD_07	Pron	Gram	tt-688	tt-688
AF006_1968_EP_SU2011_AD_07	Pron:Sujeto	Gram	tt-688	tt-688
AF006_1968_EP_SU2011_AD_07	Prep	Gram	tt-695	tt-695
AF006_1968_EP_SU2011_AD_07	Det	Gram	tt-696	tt-696
AF006_1968_EP_SU2011_AD_07	Det:Art	Gram	tt-696	tt-696
AF006_1968_EP_SU2011_AD_07	Det	Gram	tt-698	tt-698
AF006_1968_EP_SU2011_AD_07	Det:Art	Gram	tt-698	tt-698
AF006_1968_EP_SU2011_AD_07	Prep	Gram	tt-700	tt-700
AF006_1968_EP_SU2011_AD_07	MarcadoresDisc	Prag	tt-704	tt-704
AF006_1968_EP_SU2011_AD_07	MarcadoresDisc:Causa	Prag	tt-704	tt-704
AF006_1968_EP_SU2011_AD_07	Indefinido	Gram	tt-706	tt-706
AF006_1968_EP_SU2011_AD_07	Prep	Gram	tt-707	tt-707
AF006_1968_EP_SU2011_AD_07	Aux	Gram	tt-712	tt-712
AF006_1968_EP_SU2011_AD_07	Aux:Ser	Gram	tt-712	tt-712
AF006_1968_EP_SU2011_AD_07	Pron	Gram	tt-714	tt-714
AF006_1968_EP_SU2011_AD_07	Pron:Objeto	Gram	tt-714	tt-714
AF006_1968_EP_SU2011_AD_07	Aux	Gram	tt-719	tt-719
AF006_1968_EP_SU2011_AD_07	Aux:Ser	Gram	tt-719	tt-719
AF006_1968_EP_SU2011_AD_07	Prep	Gram	tt-722	tt-722
AF006_1968_EP_SU2011_AD_07	Indefinido	Gram	tt-728	tt-728
